Make,Model,Year,Engine.Fuel.Type,Engine.HP,Engine.Cylinders,Transmission.Type,Driven_Wheels,Number.of.Doors,Vehicle.Size,Vehicle.Style,highway.MPG,city.mpg,Popularity,MSRP,Market.Category
Rolls-Royce,Phantom Coupe,2014,premium unleaded (required),453,12,AUTOMATIC,rear wheel drive,2,Large,Coupe,19,11,86,433550,"Exotic,Luxury,Performance"
Rolls-Royce,Ghost,2014,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,21,13,86,263200,"Exotic,Luxury,Performance"
Rolls-Royce,Ghost Series II,2015,premium unleaded (required),563,12,AUTOMATIC,rear wheel drive,4,Large,Sedan,21,13,86,286750,"Exotic,Luxury,Performance"
Saab,9-7X,2008,regular unleaded,285,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,20,14,376,40400,Luxury
Saab,9-5,2011,premium unleaded (recommended),220,4,AUTOMATIC,front wheel drive,4,Large,Sedan,28,18,376,43435,Luxury
Saab,900,1998,regular unleaded,185,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,25,18,376,2000,"Hatchback,Luxury"
Saab,9-5,2011,premium unleaded (recommended),300,6,AUTOMATIC,all wheel drive,4,Large,Sedan,27,17,376,48030,"Luxury,Performance"
Saab,9-3,2009,premium unleaded (recommended),210,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,27,19,376,35315,Luxury
Saab,9-3,2010,premium unleaded (recommended),207,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,27,17,376,38115,Luxury
Saab,9-7X,2008,regular unleaded,300,8,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,19,13,376,42770,Luxury
Saab,9-4X,2011,premium unleaded (required),265,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,376,35875,"Crossover,Luxury"
Saab,900,1996,regular unleaded,150,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,26,18,376,2000,"Hatchback,Luxury"
Saab,9-4X,2011,premium unleaded (required),265,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,376,40245,"Crossover,Luxury"
Saab,9-2X,2006,regular unleaded,173,4,MANUAL,all wheel drive,4,Compact,Wagon,26,19,376,22990,Luxury
Saab,900,1996,regular unleaded,170,6,AUTOMATIC,front wheel drive,2,Compact,Convertible,23,17,376,2000,Luxury
Saab,900,1996,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,23,17,376,2000,"Hatchback,Luxury"
Saab,9-3 Griffin,2012,flex-fuel (premium unleaded recommended/E85),220,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,28,18,376,31180,"Flex Fuel,Luxury"
Scion,xD,2013,regular unleaded,128,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,27,105,18155,Hatchback
Scion,tC,2016,regular unleaded,179,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,23,105,19385,Hatchback
Scion,xD,2013,regular unleaded,128,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,33,27,105,16545,Hatchback
Scion,xA,2005,regular unleaded,108,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,27,105,12530,Hatchback
Scion,FR-S,2016,premium unleaded (required),200,4,MANUAL,rear wheel drive,2,Compact,Coupe,30,22,105,25305,Performance
Scion,FR-S,2016,premium unleaded (required),200,4,AUTOMATIC,rear wheel drive,2,Compact,Coupe,34,25,105,26405,Performance
Subaru,Forester,2016,regular unleaded,170,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,32,24,640,25795,Crossover
Subaru,Crosstrek,2017,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,33,26,640,23495,Crossover
Subaru,Impreza,2017,regular unleaded,152,4,AUTOMATIC,all wheel drive,4,Compact,4dr Hatchback,37,28,640,19895,Hatchback
Subaru,XV Crosstrek,2015,regular unleaded,160,4,AUTOMATIC,all wheel drive,4,Compact,4dr SUV,34,30,640,29295,"Crossover,Hybrid"
Subaru,WRX,2017,premium unleaded (recommended),268,4,MANUAL,all wheel drive,4,Compact,Sedan,27,20,640,26695,Performance
Subaru,Forester,2016,regular unleaded,170,4,MANUAL,all wheel drive,4,Midsize,4dr SUV,29,22,640,22395,Crossover
Subaru,Loyale,1992,regular unleaded,90,4,MANUAL,four wheel drive,4,Compact,Sedan,26,21,640,2000,Crossover
Subaru,Impreza,2016,regular unleaded,148,4,AUTOMATIC,all wheel drive,4,Compact,4dr Hatchback,37,28,640,19795,Hatchback
Subaru,WRX,2016,premium unleaded (recommended),268,4,MANUAL,all wheel drive,4,Compact,Sedan,27,20,640,26595,Performance
Subaru,Outback,2016,regular unleaded,175,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,33,25,640,25295,Crossover
Subaru,B9 Tribeca,2006,premium unleaded (required),250,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,21,16,640,34195,Crossover
Subaru,Impreza WRX,2013,premium unleaded (required),305,4,MANUAL,all wheel drive,4,Compact,4dr Hatchback,23,17,640,36295,"Hatchback,Factory Tuner,High-Performance"
Subaru,WRX,2016,premium unleaded (required),305,4,MANUAL,all wheel drive,4,Compact,Sedan,23,17,640,34695,"Factory Tuner,High-Performance"
Subaru,Impreza,2017,regular unleaded,152,4,MANUAL,all wheel drive,4,Midsize,Sedan,36,27,640,21995,Crossover
Subaru,Impreza WRX,2013,premium unleaded (required),265,4,MANUAL,all wheel drive,4,Compact,Sedan,25,19,640,29295,Performance
Subaru,WRX,2015,premium unleaded (recommended),268,4,MANUAL,all wheel drive,4,Compact,Sedan,28,21,640,29995,Performance
Subaru,Impreza,2017,regular unleaded,152,4,AUTOMATIC,all wheel drive,4,Compact,4dr Hatchback,35,27,640,23295,Hatchback
Subaru,WRX,2016,premium unleaded (required),305,4,MANUAL,all wheel drive,4,Compact,Sedan,23,17,640,39995,"Factory Tuner,High-Performance"
Subaru,Baja,2005,regular unleaded,165,4,AUTOMATIC,all wheel drive,4,Compact,Crew Cab Pickup,25,19,640,23145,Crossover
Suzuki,XL7,2009,regular unleaded,252,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,16,481,30230,Crossover
Suzuki,Forenza,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Compact,Wagon,27,19,481,16349,Crossover
Suzuki,Vitara,2004,regular unleaded,165,6,AUTOMATIC,four wheel drive,4,Compact,4dr SUV,20,17,481,19199,Crossover
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,29,22,481,27299,Crossover
Suzuki,XL7,2007,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,22,16,481,27049,Crossover
Suzuki,XL7,2008,regular unleaded,252,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,22,16,481,21599,Crossover
Suzuki,Vitara,2002,regular unleaded,127,4,MANUAL,rear wheel drive,4,Compact,4dr SUV,23,20,481,16799,Crossover
Suzuki,Kizashi,2011,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,23,481,21049,Crossover
Suzuki,Vitara,2002,regular unleaded,127,4,AUTOMATIC,four wheel drive,2,Compact,Convertible SUV,23,20,481,17999,Crossover
Suzuki,Sidekick,1996,regular unleaded,95,4,MANUAL,four wheel drive,2,Compact,Convertible SUV,24,21,481,2000,Crossover
Suzuki,Kizashi,2011,regular unleaded,185,4,MANUAL,front wheel drive,4,Midsize,Sedan,29,20,481,24849,Crossover
Suzuki,Kizashi,2012,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,29,22,481,25249,Crossover
Suzuki,Esteem,2002,regular unleaded,122,4,MANUAL,front wheel drive,4,Compact,Wagon,31,24,481,14799,Crossover
Suzuki,Reno,2006,regular unleaded,126,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,28,20,481,15399,Hatchback
Suzuki,SX4,2013,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,30,23,481,18349,"Crossover,Hatchback"
Suzuki,Forenza,2007,regular unleaded,127,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,28,19,481,15599,Crossover
Suzuki,Verona,2005,regular unleaded,155,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,25,18,481,19349,Crossover
Suzuki,SX4,2011,regular unleaded,148,4,AUTOMATIC,front wheel drive,4,Compact,Sedan,30,23,481,17099,Crossover
Suzuki,Swift,2001,regular unleaded,79,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,38,31,481,9299,Hatchback
Suzuki,Samurai,1993,regular unleaded,66,4,MANUAL,four wheel drive,2,Compact,Convertible SUV,26,24,481,2000,Crossover
Suzuki,Sidekick,1996,regular unleaded,95,4,MANUAL,rear wheel drive,2,Compact,Convertible SUV,24,21,481,2000,Crossover
Suzuki,Grand Vitara,2012,regular unleaded,166,4,AUTOMATIC,rear wheel drive,4,Compact,4dr SUV,25,19,481,23749,Crossover
Suzuki,Grand Vitara,2013,regular unleaded,166,4,AUTOMATIC,four wheel drive,4,Compact,4dr SUV,23,19,481,23799,Crossover
Suzuki,Kizashi,2012,regular unleaded,185,4,MANUAL,front wheel drive,4,Midsize,Sedan,31,21,481,18999,Crossover
Suzuki,XL-7,2005,regular unleaded,185,6,MANUAL,rear wheel drive,4,Midsize,4dr SUV,20,15,481,20399,Crossover
Suzuki,Vitara,2004,regular unleaded,165,6,MANUAL,four wheel drive,4,Compact,4dr SUV,20,17,481,18199,Crossover
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,all wheel drive,4,Midsize,Sedan,29,22,481,27199,Crossover
Suzuki,Grand Vitara,2012,regular unleaded,166,4,AUTOMATIC,four wheel drive,4,Compact,4dr SUV,23,19,481,23949,Crossover
Suzuki,Equator,2011,regular unleaded,261,6,AUTOMATIC,four wheel drive,4,Compact,Extended Cab Pickup,19,14,481,25979,Crossover
Suzuki,Kizashi,2013,regular unleaded,180,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,30,23,481,21749,Crossover
Suzuki,X-90,1996,regular unleaded,95,4,MANUAL,rear wheel drive,2,Compact,2dr SUV,26,22,481,2000,Crossover
Tesla,Model S,2016,electric,249.30543535620052,0,DIRECT_DRIVE,rear wheel drive,4,Large,Sedan,90,88,1391,70000,"Exotic,Performance"
Tesla,Model S,2015,electric,249.30543535620052,0,DIRECT_DRIVE,all wheel drive,4,Large,Sedan,106,95,1391,85000,"Exotic,High-Performance"
Tesla,Model S,2014,electric,249.30543535620052,0,DIRECT_DRIVE,rear wheel drive,4,Large,Sedan,97,94,1391,69900,"Exotic,Performance"
Toyota,Tacoma,2017,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,30190,Crossover
Toyota,Tundra,2017,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,19,15,2031,31830,Crossover
Toyota,MR2,1995,regular unleaded,135,4,MANUAL,rear wheel drive,2,Compact,Coupe,26,19,2031,2038,Performance
Toyota,Tundra,2017,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,2031,34670,Flex Fuel
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,17,13,2031,47975,Flex Fuel
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,18,13,2031,46530,Flex Fuel
Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,36,30,2031,15995,Hatchback
Toyota,MR2 Spyder,2004,regular unleaded,138,4,MANUAL,rear wheel drive,2,Compact,Convertible,29,23,2031,24895,Performance
Toyota,Camry Solara,2008,regular unleaded,155,4,MANUAL,front wheel drive,2,Midsize,Coupe,31,21,2031,20180,Crossover
Toyota,Tundra,2015,regular unleaded,310,8,AUTOMATIC,rear wheel drive,4,Large,Crew Cab Pickup,19,15,2031,32480,Crossover
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,2,Large,Regular Cab Pickup,17,13,2031,32170,Crossover
Toyota,Tacoma,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,28845,Crossover
Toyota,Tacoma,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,29275,Crossover
Toyota,T100,1997,regular unleaded,150,4,MANUAL,rear wheel drive,2,Large,Regular Cab Pickup,22,17,2031,2348,Crossover
Toyota,Tacoma,2017,regular unleaded,278,6,MANUAL,four wheel drive,4,Compact,Crew Cab Pickup,20,17,2031,33075,Crossover
Toyota,Tundra,2015,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,2031,33060,Flex Fuel
Toyota,Pickup,1994,regular unleaded,116,4,MANUAL,four wheel drive,2,Compact,Regular Cab Pickup,20,17,2031,2115,Crossover
Toyota,Celica,2004,premium unleaded (required),180,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,30,21,2031,24110,"Hatchback,Performance"
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,2031,41720,Crossover
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,2031,33890,Crossover
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,Extended Cab Pickup,17,13,2031,42945,Crossover
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,18,13,2031,30840,Crossover
Toyota,Camry,2017,regular unleaded,178,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,33,24,2031,23070,Crossover
Toyota,Yaris,2016,regular unleaded,106,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,36,30,2031,17670,Hatchback
Toyota,Matrix,2013,regular unleaded,132,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,32,26,2031,19275,Hatchback
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,18,13,2031,31170,Crossover
Toyota,MR2 Spyder,2005,regular unleaded,138,4,AUTOMATED_MANUAL,rear wheel drive,2,Compact,Convertible,30,23,2031,26145,Performance
Toyota,Tacoma,2016,regular unleaded,159,4,AUTOMATIC,rear wheel drive,4,Compact,Extended Cab Pickup,23,19,2031,25745,Crossover
Toyota,4Runner,2016,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,2031,42325,Crossover
Toyota,Venza,2015,regular unleaded,181,4,AUTOMATIC,all wheel drive,4,Midsize,Wagon,26,20,2031,33560,Crossover
Toyota,Camry Solara,2006,regular unleaded,157,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,30,20,2031,21855,Crossover
Toyota,Corolla iM,2017,regular unleaded,137,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,35,27,2031,18750,Hatchback
Toyota,Camry,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,2031,31370,Performance
Toyota,FJ Cruiser,2014,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,20,17,2031,29270,Crossover
Toyota,Camry,2016,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,2031,31370,Crossover
Toyota,Tacoma,2015,regular unleaded,236,6,MANUAL,four wheel drive,4,Compact,Extended Cab Pickup,19,15,2031,35725,Crossover
Toyota,Tundra,2016,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,Extended Cab Pickup,18,13,2031,32980,Crossover
Toyota,Tacoma,2016,regular unleaded,278,6,AUTOMATIC,four wheel drive,4,Compact,Crew Cab Pickup,23,18,2031,31420,Crossover
Toyota,4Runner,2015,regular unleaded,270,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,21,17,2031,37825,Crossover
Toyota,4Runner,2015,regular unleaded,270,6,AUTOMATIC,rear wheel drive,4,Midsize,4dr SUV,22,17,2031,41585,Crossover
Toyota,Pickup,1995,regular unleaded,116,4,MANUAL,four wheel drive,2,Compact,Extended Cab Pickup,20,17,2031,2553,Crossover
Toyota,T100,1996,regular unleaded,190,6,MANUAL,rear wheel drive,2,Large,Extended Cab Pickup,20,15,2031,2506,Crossover
Toyota,Tacoma,2016,regular unleaded,278,6,AUTOMATIC,rear wheel drive,4,Compact,Crew Cab Pickup,24,19,2031,31125,Crossover
Toyota,Tundra,2016,flex-fuel (unleaded/E85),381,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,17,13,2031,49580,Flex Fuel
Toyota,Camry Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,38,42,2031,26790,Hybrid
Toyota,T100,1996,regular unleaded,190,6,MANUAL,four wheel drive,2,Large,Extended Cab Pickup,18,15,2031,2802,Crossover
Toyota,Pickup,1993,regular unleaded,150,6,MANUAL,rear wheel drive,2,Compact,Extended Cab Pickup,20,15,2031,2000,Crossover
Toyota,Venza,2014,regular unleaded,181,4,AUTOMATIC,front wheel drive,4,Midsize,Wagon,26,20,2031,27950,Crossover
Toyota,Matrix,2011,regular unleaded,158,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,28,21,2031,19565,Hatchback
Toyota,Tundra,2015,regular unleaded,381,8,AUTOMATIC,four wheel drive,4,Large,Crew Cab Pickup,17,13,2031,44000,Crossover
Toyota,Camry Solara,2007,regular unleaded,155,4,AUTOMATIC,front wheel drive,2,Midsize,Coupe,31,22,2031,23030,Crossover
Toyota,Prius v,2017,regular unleaded,134,4,AUTOMATIC,front wheel drive,4,Midsize,Wagon,39,43,2031,28060,Hybrid
Toyota,FJ Cruiser,2012,regular unleaded,260,6,AUTOMATIC,four wheel drive,4,Midsize,4dr SUV,20,17,2031,27705,Crossover
Toyota,Prius c,2014,regular unleaded,99,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,46,53,2031,19080,"Hatchback,Hybrid"
Toyota,RAV4 Hybrid,2017,regular unleaded,194,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,30,34,2031,34030,"Crossover,Hybrid"
Toyota,Prius,2016,regular unleaded,121,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,50,54,2031,28650,"Hatchback,Hybrid"
Toyota,Sequoia,2015,regular unleaded,381,8,AUTOMATIC,rear wheel drive,4,Large,4dr SUV,17,13,2031,53355,Crossover
Toyota,Highlander,2015,regular unleaded,270,6,AUTOMATIC,front wheel drive,4,Midsize,4dr SUV,25,19,2031,31070,Crossover
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,Compact,Coupe,36,28,2031,11045,Crossover
Toyota,Camry Solara,2006,regular unleaded,225,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,26,18,2031,26940,Crossover
Toyota,Matrix,2013,regular unleaded,158,4,AUTOMATIC,all wheel drive,4,Compact,4dr Hatchback,26,20,2031,22415,Hatchback
Toyota,Camry,2016,regular unleaded,178,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,35,25,2031,25715,Crossover
Toyota,T100,1998,regular unleaded,150,4,MANUAL,rear wheel drive,2,Large,Regular Cab Pickup,22,17,2031,2540,Crossover
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,2031,34140,Crossover
Toyota,Camry Solara,2007,regular unleaded,210,6,AUTOMATIC,front wheel drive,2,Midsize,Convertible,26,18,2031,29460,Crossover
Toyota,RAV4,2016,regular unleaded,176,4,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,29,22,2031,30665,Crossover
Toyota,Venza,2013,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,Midsize,Wagon,25,18,2031,39020,"Crossover,Performance"
Toyota,Venza,2014,regular unleaded,268,6,AUTOMATIC,all wheel drive,4,Midsize,Wagon,25,18,2031,39570,"Crossover,Performance"
Toyota,Avalon Hybrid,2017,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,2031,42550,Hybrid
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,25,18,2031,31640,Crossover
Toyota,Sienna,2016,regular unleaded,266,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,25,18,2031,38605,Crossover
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,front wheel drive,4,Large,Passenger Minivan,27,19,2031,42800,Crossover
Toyota,Tercel,1996,regular unleaded,93,4,MANUAL,front wheel drive,4,Compact,Sedan,35,27,2031,2000,Crossover
Toyota,Corolla,2016,regular unleaded,132,4,MANUAL,front wheel drive,4,Compact,Sedan,37,28,2031,21665,Crossover
Toyota,Pickup,1995,regular unleaded,116,4,MANUAL,rear wheel drive,2,Compact,Regular Cab Pickup,25,19,2031,2000,Crossover
Toyota,Matrix,2013,regular unleaded,132,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,32,25,2031,20115,Hatchback
Toyota,Previa,1996,regular unleaded,161,4,AUTOMATIC,rear wheel drive,3,Compact,Passenger Minivan,20,16,2031,2064,Crossover
Toyota,Avalon Hybrid,2015,regular unleaded,200,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,39,40,2031,36470,Hybrid
Toyota,Sienna,2017,regular unleaded,296,6,AUTOMATIC,all wheel drive,4,Large,Passenger Minivan,24,18,2031,35080,Crossover
Toyota,Avalon,2015,regular unleaded,268,6,AUTOMATIC,front wheel drive,4,Midsize,Sedan,31,21,2031,36080,Performance
Volkswagen,Tiguan,2015,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,26,21,873,31260,Crossover
Volkswagen,Passat,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,24,873,26915,Crossover
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,24,873,27995,"Hatchback,Performance"
Volkswagen,Beetle,2015,regular unleaded,170,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,24,873,25095,Hatchback
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,873,51450,"Crossover,Performance"
Volkswagen,Rabbit,2007,regular unleaded,150,5,MANUAL,front wheel drive,2,Compact,2dr Hatchback,28,19,873,14990,Hatchback
Volkswagen,Beetle Convertible,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Compact,Convertible,32,24,873,27995,Crossover
Volkswagen,Golf GTI,2016,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,25,873,31630,"Hatchback,Performance"
Volkswagen,Golf GTI,2017,premium unleaded (recommended),220,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,34,24,873,34095,"Hatchback,Performance"
Volkswagen,Touareg,2016,premium unleaded (recommended),280,6,AUTOMATIC,all wheel drive,4,Midsize,4dr SUV,23,17,873,42705,Crossover
Volkswagen,Fox,1992,regular unleaded,81,4,MANUAL,front wheel drive,4,Compact,Sedan,30,22,873,2000,Crossover
Volkswagen,Jetta GLI,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,Sedan,33,23,873,27455,Performance
Volkswagen,Jetta GLI,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,Sedan,33,23,873,26825,Performance
Volkswagen,Golf R,2016,premium unleaded (recommended),292,4,MANUAL,all wheel drive,4,Compact,4dr Hatchback,31,22,873,37895,"Hatchback,Factory Tuner,High-Performance"
Volkswagen,Golf GTI,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Compact,4dr Hatchback,33,25,873,29725,"Hatchback,Performance"
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210,4,MANUAL,front wheel drive,2,Compact,Convertible,31,23,873,33995,Performance
Volkswagen,Tiguan,2017,premium unleaded (recommended),200,4,AUTOMATIC,front wheel drive,4,Compact,4dr SUV,24,20,873,32605,Crossover
Volkswagen,GTI,2012,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,2dr Hatchback,33,24,873,25095,"Hatchback,Performance"
Volkswagen,Fox,1993,regular unleaded,81,4,MANUAL,front wheel drive,4,Compact,Sedan,30,22,873,2000,Crossover
Volkswagen,Passat,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,34,23,873,27995,Crossover
Volkswagen,Golf,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Compact,4dr Hatchback,36,25,873,27425,Hatchback
Volkswagen,Beetle Convertible,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,Convertible,29,23,873,32595,Performance
Volkswagen,Beetle,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,2dr Hatchback,31,24,873,27095,"Hatchback,Performance"
Volkswagen,Golf,2015,diesel,150,4,MANUAL,front wheel drive,4,Compact,4dr Hatchback,45,30,873,25895,"Hatchback,Diesel"
Volkswagen,Beetle,2016,regular unleaded,170,4,AUTOMATIC,front wheel drive,2,Compact,2dr Hatchback,34,25,873,25975,Hatchback
Volkswagen,Vanagon,1990,regular unleaded,90,4,MANUAL,rear wheel drive,3,Large,Passenger Minivan,18,16,873,2000,Crossover
Volkswagen,Passat,2017,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,34,23,873,30995,Crossover
Volkswagen,Jetta SportWagen,2013,diesel,140,4,MANUAL,front wheel drive,4,Compact,Wagon,42,30,873,28395,Diesel
Volkswagen,Routan,2010,regular unleaded,251,6,AUTOMATIC,front wheel drive,4,Midsize,Passenger Minivan,25,17,873,42500,Crossover
Volkswagen,Jetta,2015,regular unleaded,170,4,AUTOMATIC,front wheel drive,4,Midsize,Sedan,37,25,873,22325,Crossover
Volkswagen,Jetta GLI,2014,premium unleaded (recommended),210,4,MANUAL,front wheel drive,4,Midsize,Sedan,33,23,873,29775,Performance
Volkswagen,Beetle,2015,diesel,150,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,41,31,873,25330,"Hatchback,Diesel"
Volkswagen,Jetta,2015,regular unleaded,115,4,MANUAL,front wheel drive,4,Midsize,Sedan,34,25,873,17325,Crossover
Volkswagen,CC,2017,premium unleaded (recommended),200,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,31,22,873,37820,Performance
Volkswagen,Jetta GLI,2014,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,4,Midsize,Sedan,32,24,873,30875,Performance
Volkswagen,Golf GTI,2015,premium unleaded (recommended),220,4,MANUAL,front wheel drive,2,Compact,2dr Hatchback,34,25,873,29280,"Hatchback,Performance"
Volkswagen,Beetle Convertible,2016,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,Convertible,31,23,873,32670,Performance
Volkswagen,Beetle,2015,premium unleaded (recommended),210,4,AUTOMATED_MANUAL,front wheel drive,2,Compact,2dr Hatchback,30,24,873,29215,"Hatchback,Performance"
Volkswagen,Passat,2015,regular unleaded,170,4,MANUAL,front wheel drive,4,Midsize,Sedan,35,24,873,26915,Crossover
